source_ticker,ticker,asset_type,date,close,volume,ret_1d,ret_20d,ret_60d,ret_120d,ret_252d,ma_20,ma_50,ma_200,volatility_20d,volatility_60d,rolling_high_252d,rolling_low_252d,dist_from_52w_high,dist_from_52w_low,is_active,source
LLY.US,LLY,stock,2026-03-05,983.26,3769676.0,-0.020237751228115664,-0.11187585808223133,-0.026773960467579183,0.30012693711323846,0.07924834807806302,1027.38,1048.855,879.73585,0.02673741493348969,0.02541261906039885,1109.94,625.65,-0.11413229543939318,0.5715815551826102,True,sp500_core
LOW.US,LOW,stock,2026-03-05,254.71,2270388.0,-0.0151187069832186,-0.07663585281856089,0.02511369581840861,-0.06494126284875168,0.06195538878465712,273.4875,266.4974,245.8916,0.01843026709059829,0.016561160809508525,287.39,210.83,-0.11371307282786447,0.20812977280273204,True,sp500_core
LQD.US,LQD,etf,2026-03-05,110.55,47318286.0,-0.0037848067045147538,0.005274165681549592,-0.0027963196824823955,-0.014793690401924908,0.013012004031888624,111.213,110.79299999999999,110.20125,0.0026021738309207412,0.002775443789598834,112.92,105.23,-0.020988310308182823,0.050555925116411604,True,etf_core
MA.US,MA,stock,2026-03-05,524.66,3879236.0,0.003327468828884017,-0.05213903743315507,-0.03823874468397126,-0.10882747609260623,-0.05478588286162123,524.2255,542.7558,560.8647,0.017659249645975882,0.01602006913847553,598.96,479.92,-0.1240483504741553,0.0932238706451074,True,sp500_core
MCD.US,MCD,stock,2026-03-05,327.45,4321418.0,-0.01293181407126065,0.011616052395810872,0.052115798605532726,0.06166715300068071,0.07090296628184589,329.966,317.902,308.0465,0.01136282084717874,0.009842451143782467,341.06,285.55,-0.039905002052424865,0.14673437226405173,True,sp500_core
META.US,META,stock,2026-03-05,660.205,13312577.0,-0.01095847315436238,-0.013131735900387076,-0.0196237117994712,-0.12078172859235581,0.031570312499999975,654.6268,656.82492,691.475105,0.0149964564995718,0.021227690858744947,790.0,484.66,-0.16429746835443038,0.3622023686708209,True,sp500_core
MRK.US,MRK,stock,2026-03-05,116.07,14516019.0,-0.03500166278683081,-0.019099129552945238,0.16395908543922988,0.36312389900176134,0.25399740708729457,120.7355,113.6614,92.51735000000001,0.018628201683576453,0.015718685554033374,123.93,73.47,-0.06342290002420736,0.5798285014291547,True,sp500_core
MSFT.US,MSFT,stock,2026-03-05,410.68,38904355.0,0.014024691358024644,-0.008474371665177838,-0.15001241824654366,-0.18029580247899246,0.056792156660919746,400.3955,439.2658,484.80300000000005,0.02004880302592404,0.020340485299771473,542.07,354.56,-0.24238566974744968,0.15828068592057765,True,sp500_core
MTUM.US,MTUM,etf,2026-03-05,247.03,947373.0,-0.014678313589406078,-8.09552722121909e-05,-0.022785711460105218,-0.02728776185226023,0.15186981255245735,252.23600000000002,254.34740000000002,247.09670000000003,0.015261465122431171,0.013285898358590145,261.12,180.84,-0.05395986519607843,0.36601415616014155,True,etf_core
NEE.US,NEE,stock,2026-03-05,91.13,12086503.0,-0.015874730021598227,0.01289318661776151,0.09623481294358238,0.2777621985417835,0.28623853211009176,92.17349999999999,86.7096,79.06835,0.014165809513781108,0.012989131890576239,95.68,64.11,-0.04755434782608703,0.42146311027920746,True,sp500_core
NFLX.US,NFLX,stock,2026-03-05,99.15,53292161.0,0.005170316301703171,0.23690119760479056,-0.010873902633679045,-0.17615288741171575,0.0194534125727448,83.9965,86.6464,109.77770499999998,0.037886968560445385,0.025730158656022187,133.913,75.86,-0.25959391545256993,0.3070129185341419,True,sp500_core
NVDA.US,NVDA,stock,2026-03-05,183.33,198065859.0,0.0015843531468533456,0.052471439233021444,0.005043583136889573,0.034768866060845616,0.5805672902836454,185.86399999999998,186.1232,175.92440000000002,0.027721688385860036,0.022236905169231748,207.04,94.31,-0.11451893353941256,0.9439083872335914,True,sp500_core
ORCL.US,ORCL,stock,2026-03-05,154.79,23966744.0,0.015882391546892416,0.055362378127769896,-0.2885835095137421,-0.4972065224452674,-0.01701911475201634,151.0395,171.5268,220.42785,0.03850299757194365,0.034698356258326964,328.33,122.82,-0.5285535893765418,0.2602996254681649,True,sp500_core
PEP.US,PEP,stock,2026-03-05,160.7,7115635.0,-0.019643728648121028,-0.032976290769045735,0.10812301751482534,0.11419260902724804,0.04222063687658073,166.5365,154.3006,145.1744,0.013850872830640553,0.014340446114012565,170.49,128.02,-0.057422722740336773,0.25527261365411635,True,sp500_core
PG.US,PG,stock,2026-03-05,153.99,10049053.0,-0.027226784586228736,-0.018359150889271314,0.07347507842453838,-0.02925045703839113,-0.11080956230511607,160.57649999999998,151.81279999999998,153.7467,0.015041242493349068,0.013372558791499782,176.26,138.04,-0.12634744127992725,0.11554621848739499,True,sp500_core
